battery_id,level_1,cycle,cha_Voltage_measured,cha_Current_measured,cha_Temperature_measured,cha_Current_charge,cha_Voltage_charge,cha_Time,cha_ambient_temperature,cha_SOH,cha_EOL_cycle,cha_RUL,cha_start_time,dis_Voltage_measured,dis_Current_measured,dis_Temperature_measured,dis_Current_load,dis_Voltage_load,dis_Time,dis_ambient_temperature,dis_SOH,dis_EOL_cycle,dis_RUL,dis_Capacity,dis_start_time,imp_ambient_temperature,imp_SOH,imp_EOL_cycle,imp_RUL,imp_Re,imp_Rct,imp_start_time,SOH_calculated,Resistance_Increase_Rate
B0005,10,11,4.054491573689291,0.961954518108792,26.608132946993933,0.9543456521739131,4.4077847826086956,3541.39825,24.0,,101.0,90.0,2008-04-04 06:58:00,3.54929231974095,-1.863380178294828,32.15709350345253,-1.8502624338624338,2.4602222222222223,1736.7096984126983,24.0,98.28343204622077,101.0,90.0,1.8246195526864504,2008-04-04 09:57:19,24.0,,101.0,90.0,0.04463932198878524,0.0683410113732366,2008-04-19 23:27:13,98.28343204622078,0.9993423050786153
B0005,11,12,4.052614691993199,0.9688176644385615,26.633147865633777,0.9611226725082147,4.446259583789704,3498.81147754655,24.0,,101.0,89.0,2008-04-04 11:06:50,3.559759220648976,-1.872968810287894,32.36407129853099,-1.8593454545454546,2.4758021390374334,1717.784090909091,24.0,97.72228539894279,101.0,89.0,1.8142019357673915,2008-04-04 17:56:27,24.0,,101.0,89.0,0.04717044086931744,0.07208112164479205,2008-04-20 01:08:11,97.72228539894279,1.05600656573057
B0005,12,13,4.076087195502948,0.948479102987148,27.033644494333256,0.9409453734671126,4.453830546265329,3370.996879598662,24.0,,101.0,88.0,2008-04-04 15:05:59,3.558081969139198,-1.8826095043160835,32.3181954403762,-1.8693247311827956,2.493279569892473,1708.225698924731,24.0,97.69805803238793,101.0,88.0,1.8137521577549054,2008-04-04 22:01:54,24.0,,101.0,88.0,0.043558785775475374,0.06868237655872211,2008-04-20 04:39:59,97.69805803238795,0.9751522972106356
B0005,13,14,4.054612747973269,0.9671176035785913,26.870618187745677,0.9594374999999999,4.4338212719298244,3485.093736842105,24.0,,101.0,87.0,2008-04-04 19:05:19,3.555692244172496,-1.882536787636365,32.15709029211502,-1.8693247311827956,2.4930591397849464,1707.6932258064517,24.0,97.68127007692816,101.0,87.0,1.8134404914735822,2008-04-05 02:20:26,24.0,,101.0,87.0,0.04648969708635644,0.07102909339339247,2008-04-20 06:20:57,97.68127007692817,1.0407667271549954
B0005,14,15,4.059265909682025,0.9281364622466176,26.738987031481408,0.9207749737118822,4.244855941114617,3764.170446898002,24.0,,101.0,86.0,2008-04-04 23:10:25,3.5627468180175024,-1.8817935155260215,32.04407000314609,-1.868625945945946,2.493508108108108,1698.3709945945948,24.0,97.09723768751647,101.0,86.0,1.8025980036306504,2008-04-05 06:25:01,24.0,,101.0,86.0,0.04526547818261783,0.0681437253042456,2008-04-20 10:01:46,97.09723768751648,1.0133600890906826
B0005,15,16,4.053495431054621,0.9687280220511733,26.692190227813647,0.9609857299670691,4.435383095499451,3475.6279758507135,24.0,,101.0,85.0,2008-04-05 03:28:57,3.5614521756489204,-1.8921861285036712,31.93159367491153,-1.8787804347826087,2.503380434782609,1688.5975869565218,24.0,97.07078432300706,101.0,85.0,1.80210690024615,2008-04-05 10:30:32,24.0,,101.0,85.0,0.0463622366817154,0.07193029860543036,2008-04-20 11:42:26,97.07078432300708,1.0379132659260764
B0005,16,17,4.057009589497505,0.962205534079163,26.563313470921166,0.9545514223194749,4.417856673960612,3498.664772428884,24.0,,101.0,84.0,2008-04-05 07:33:12,3.5603420474985814,-1.9027629207037409,31.94165535902929,-1.8890437158469946,2.5137704918032786,1679.5417049180328,24.0,97.09624103091467,101.0,84.0,1.802579500826209,2008-04-05 14:34:41,24.0,,101.0,84.0,0.04448371577743467,0.06782555719716843,2008-04-20 15:22:22,97.09624103091468,0.9958587425376186
B0005,17,18,4.056509050138727,0.9646896474341132,26.525952764500225,0.9571701427003293,4.464809001097694,3479.2100944017566,24.0,,101.0,83.0,2008-04-05 11:38:22,3.5591189041401865,-1.9133470605822436,31.96500864547673,-1.89941978021978,2.5288736263736262,1670.3903406593408,24.0,97.12257104811376,101.0,83.0,1.8030683142834096,2008-04-05 18:39:25,24.0,,101.0,83.0,0.04482791300205649,0.07288826952758304,2008-04-20 17:03:01,97.12257104811377,1.0035642997130088
B0005,18,19,4.055991881873581,0.9622720569618808,26.591676949772925,0.9546987951807229,4.422258488499453,3494.519451259584,24.0,,101.0,82.0,2008-04-05 15:42:11,3.557886771846508,-1.9131602105481538,31.966241678512723,-1.8994164835164835,2.5293241758241756,1669.7937802197803,24.0,97.1069130069902,101.0,82.0,1.8027776247196041,2008-04-05 22:46:35,24.0,,101.0,82.0,0.044414164859100456,0.06885805241213436,2008-04-20 20:35:56,97.1069130069902,0.9943017033185662
B0005,19,20,4.056478346718693,0.9537153567418095,26.645032205307864,0.9463156182212582,4.377891540130152,3554.9388188720172,24.0,,101.0,81.0,2008-04-05 19:46:36,3.5520375235511916,-1.8553455745575975,32.37143341978575,-1.8422010416666668,2.4483229166666667,1765.513078125,24.0,99.49035873989017,101.0,81.0,1.8470259949329193,2008-04-18 21:10:19,24.0,,101.0,81.0,0.04466450679894579,0.0727868237536811,2008-04-20 22:16:35,99.49035873989018,0.999906118441308
B0005,20,21,4.079851333950046,0.9411642330468535,25.663244609650956,0.9334212218649517,4.407660235798499,3616.7048488745977,24.0,,101.0,80.0,2008-04-18 17:34:22,3.5525668436897124,-1.8746995273150973,32.70024990461686,-1.8615263157894737,2.4740684210526314,1746.6842315789474,24.0,99.5114370594272,101.0,80.0,1.847417311283644,2008-04-19 02:29:09,24.0,,101.0,80.0,0.04453544590029642,0.06779434699116274,2008-04-21 02:00:19,99.51143705942721,0.9970168268883542
B0005,21,22,4.057903790387568,0.9612867786553303,26.015018000119397,0.9536472491909385,4.438400215749731,3597.4414412081983,24.0,,101.0,79.0,2008-04-18 22:53:58,3.556794038327039,-1.8738272127883846,32.32266411829938,-1.8607999999999998,2.480037037037037,1737.6627513227513,24.0,98.90599854098058,101.0,79.0,1.8361774213478947,2008-04-19 07:47:15,24.0,,101.0,79.0,0.045021352455558016,0.06940408185539676,2008-04-21 03:26:58,98.90599854098059,1.0078948365747453
B0005,22,23,4.056383883924776,0.9632123836955072,26.09181445728815,0.9553798701298701,4.4329090909090905,3590.0744740259743,24.0,,101.0,78.0,2008-04-19 04:12:06,3.5614100044534203,-1.883193546754683,31.98795810666763,-1.8700117647058825,2.492449197860963,1718.3130374331552,24.0,98.34597999985365,101.0,78.0,1.8257807475776242,2008-04-19 13:01:42,24.0,,101.0,78.0,0.04610646564263781,0.07041083307756363,2008-04-22 16:33:03,98.34597999985367,1.0321873093394516
B0005,23,24,4.058279288673889,0.969750668043904,25.70903005745027,0.9619234135667396,4.443292122538293,3519.932525164114,24.0,,101.0,77.0,2008-04-19 09:29:52,3.5566107947817995,-1.873239184822504,31.89445652469139,-1.860063829787234,2.4792606382978724,1727.275670212766,24.0,98.31004632950898,101.0,77.0,1.8251136435078368,2008-04-19 18:27:29,24.0,,101.0,77.0,0.04646251600050638,0.06993774302336724,2008-04-22 19:54:32,98.31004632950898,1.0401582230877795
B0005,24,25,4.065739463308086,0.9310567141504489,25.473631563964574,0.9236,4.299253684210527,3774.5277978947365,24.0,,101.0,76.0,2008-04-19 14:43:41,3.5586742170266272,-1.9139593751505897,31.78039681801023,-1.9004891304347826,2.5292119565217392,1689.6680706521743,24.0,98.33524772367373,101.0,76.0,1.8255815042203765,2008-04-19 23:41:55,24.0,,101.0,76.0,0.04766732499763113,0.06870142026856427,2008-04-22 21:24:34,98.33524772367375,1.0671303307884428
B0005,25,26,4.0611501521821065,0.9648375330851495,25.427401199812188,0.9569312227074236,4.44765174672489,3529.846305676856,24.0,,101.0,75.0,2008-04-19 20:09:47,3.564103182686904,-1.9030532722310995,31.688747146342205,-1.889636956521739,2.516663043478261,1688.6594782608695,24.0,97.71308478400269,101.0,75.0,1.8140311275083907,2008-04-20 04:54:41,24.0,,101.0,75.0,0.047723854511199836,0.06950417544214327,2008-04-23 00:46:24,97.71308478400269,1.0683958592928613
B0005,26,27,4.060647477294544,0.9656310887431298,25.37095530984966,0.9577846994535519,4.455490710382514,3524.583791256831,24.0,,101.0,74.0,2008-04-20 01:22:53,3.5595880635942723,-1.9134590742247917,31.596747992569153,-1.8999540983606558,2.5296010928961747,1680.233169398907,24.0,97.75284086310273,101.0,74.0,1.8147691941158939,2008-04-20 10:16:28,24.0,,101.0,74.0,0.047867695187258676,0.06782851501053842,2008-04-23 02:16:08,97.75284086310275,1.0716160263198788
B0005,27,28,4.067270138639282,0.9343625511181636,25.27368217034848,0.9267738853503185,4.3211135881104035,3717.5985360934183,24.0,,101.0,73.0,2008-04-20 06:35:39,3.556833231052199,-1.9136209099025532,31.565586498787074,-1.8999562841530055,2.527672131147541,1679.238355191257,24.0,97.70975921350075,101.0,73.0,1.813969388710352,2008-04-20 15:37:05,24.0,,101.0,73.0,0.04694022963323793,0.069661211991841,2008-04-23 05:46:32,97.70975921350077,1.0508528174864435
B0005,28,29,4.066270157384749,0.9378723891405097,25.188122631656274,0.9302843450479233,4.3475846645367415,3696.9465559105433,24.0,,101.0,72.0,2008-04-20 11:57:08,3.5624410850948953,-1.9025819745719057,31.591246670452076,-1.8890437158469946,2.5117868852459013,1679.2831967213115,24.0,97.10626880376819,101.0,72.0,1.802765665167823,2008-04-20 20:50:38,24.0,,101.0,72.0,0.04561341908372298,0.0690386303340568,2008-04-23 07:16:07,97.10626880376819,1.0211494561027736
B0005,29,30,4.063497194671534,0.9583515841331876,25.208644345593083,0.9507788671023966,4.433454248366013,3548.3904891067536,24.0,,101.0,71.0,2008-04-20 17:17:44,3.559140710685566,-1.913062163863896,31.603485399391182,-1.8994175824175825,2.5213186813186814,1670.9220934065934,24.0,97.17690623092355,101.0,71.0,1.8040770401173518,2008-04-21 02:15:02,24.0,,101.0,71.0,0.04702798243208014,0.07112946749607083,2008-04-23 10:36:13,97.17690623092355,1.0528173429399015
B0005,30,31,4.070367166586395,0.923985399312232,25.22309620072603,0.9166269757639621,4.29054478398314,3772.9081738672285,24.0,,101.0,70.0,2008-04-20 22:31:18,3.5573161327793144,-1.9206181171184122,31.91556385491565,1.9067363881401616,2.512035040431267,1733.8072614555256,24.0,99.74764875349146,101.0,70.0,1.8518025516704486,2008-04-22 15:33:49,24.0,,101.0,70.0,0.046728872338830586,0.06971129972921941,2008-04-23 12:05:30,99.74764875349148,1.0461211531963526
B0005,31,32,4.0705017213426595,0.9376239238395175,25.60871637467594,0.9302763018065887,4.357848034006376,3669.2875717322,24.0,,101.0,69.0,2008-04-21 17:51:26,3.5618707827727376,-1.9298830859597569,32.081128118597164,1.9161506849315069,2.5250219178082194,1705.8462164383561,24.0,98.61116348782737,101.0,69.0,1.8307038456739428,2008-04-22 20:26:18,24.0,,101.0,69.0,0.04775538026267164,0.07167079612312527,2008-04-23 15:34:37,98.61116348782738,1.0691016275649037
B0005,32,33,4.210968137972063,0.007324025713166321,23.90418141837992,0.00816151202749141,0.14543298969072163,842.6254037800687,24.0,,101.0,68.0,2008-04-22 14:15:41,3.5617586337260088,-1.9293005284805402,31.84979263289625,1.9156760330578513,2.520526170798898,1696.4787851239669,24.0,98.02943389447215,101.0,68.0,1.8199041089501267,2008-04-23 01:18:11,24.0,,101.0,68.0,0.046916225196282,0.06913343554751465,2008-04-23 17:03:55,98.02943389447216,1.0503154291863777
B0005,33,34,4.130785490934083,0.6962458837408647,25.487835720020833,0.690822082536212,4.23631675321126,4905.762540311561,24.0,,101.0,67.0,2008-04-22 17:04:53,3.5597307651083123,-1.9233309877703135,31.465690433362017,1.9099110497237568,2.510174033149171,1691.6339806629835,24.0,97.45867078945712,101.0,67.0,1.8093079637028517,2008-04-23 06:18:19,24.0,,101.0,67.0,0.047022939446838434,0.06976696183555635,2008-04-23 20:31:10,97.45867078945714,1.0527044454255265
B0005,34,35,4.1327876409997755,0.6900210401744443,25.536147530542536,0.6842504091653028,4.251123840698309,4919.418048554283,24.0,,101.0,66.0,2008-04-22 21:56:21,3.5575937553540915,-1.9284469980320087,31.409348956650316,1.9149688888888887,2.5116055555555556,1682.8217166666666,24.0,97.20560906279803,101.0,66.0,1.80460990458052,2008-04-23 11:08:00,24.0,,101.0,66.0,0.046604793185003,0.06852215228822905,2008-04-23 22:00:19,97.20560906279803,1.0433433881660186
B0005,35,36,4.137730987261442,0.652562076583841,25.116393283510156,0.6470267532467532,4.035221298701299,5185.819317662337,24.0,,101.0,65.0,2008-04-23 02:47:55,3.5597237883937995,-1.9231439161693828,31.902247475518077,1.9094477777777779,2.503302777777778,1682.8505666666667,24.0,96.92374130950105,101.0,65.0,1.7993770651972192,2008-04-23 16:06:25,24.0,,101.0,65.0,0.046245370477528074,0.0719248993978976,2008-04-24 01:19:46,96.92374130950107,1.0352969774907885
B0005,36,37,4.135482199390235,0.6894028487761956,24.93654575305907,0.6836146839635661,4.3193171404913056,4865.730071211703,24.0,,101.0,64.0,2008-04-23 07:47:54,3.559061771422033,-1.9170149640438081,31.649024294808623,1.903607242339833,2.4986629526462396,1677.6330139275765,24.0,96.33478867036307,101.0,64.0,1.788443233537046,2008-04-23 21:02:58,24.0,,101.0,64.0,0.04683293993011125,0.06946896899621643,2008-04-24 02:48:35,96.33478867036308,1.0484509185673525
B0005,37,38,4.139326441744097,0.6521290223116658,25.09997200587896,0.6467467923540193,4.092517151086672,5147.038997905211,24.0,,101.0,63.0,2008-04-23 12:37:17,3.557015527748059,-1.922048805055383,31.48874626238971,1.9086728291316528,2.5021204481792716,1668.2284341736695,24.0,96.03744299218224,101.0,63.0,1.7829230484252723,2008-04-24 01:51:33,24.0,,101.0,63.0,0.04618610336751238,0.07193787056034481,2008-04-24 06:18:12,96.03744299218224,1.0339701623040949
B0005,38,39,4.138977878664847,0.6568967324675313,25.23821057111374,0.6513195767195766,4.08774708994709,5090.337149735449,24.0,,101.0,62.0,2008-04-23 17:35:42,3.5562481933590964,-1.9162302821549881,31.329995610092634,1.902809550561798,2.4921376404494384,1663.9107808988765,24.0,95.50475246530083,101.0,62.0,1.7730337158018288,2008-04-24 06:50:00,24.0,,101.0,62.0,0.04624136663986422,0.06934916902797013,2008-04-24 07:46:53,95.50475246530083,1.0352073434152271
B0005,39,40,4.1375438860840354,0.6848687577377983,25.076721129383717,0.6789608876560332,4.335140915395285,4845.035082385575,24.0,,101.0,61.0,2008-04-23 22:32:06,3.553275652609179,-1.9220800182578983,31.569551201845574,1.908174647887324,2.496878873239437,1659.1183577464788,24.0,95.50497004162604,101.0,61.0,1.773037755078937,2008-04-24 11:49:24,24.0,,101.0,61.0,0.04773737014313117,0.0703395836124857,2008-04-24 11:17:36,95.50497004162604,1.0686984342910264
B0005,40,41,4.142130778874384,0.6428013189320935,24.785407292651822,0.6371970726607423,4.076143491897543,5162.952434396236,24.0,,101.0,60.0,2008-04-24 03:20:23,3.556266431640255,-1.9162417890311962,32.111426258867944,1.9025887323943662,2.4925098591549295,1659.0365295774648,24.0,95.22672175646095,101.0,60.0,1.7678721106662054,2008-04-24 16:45:56,24.0,,101.0,60.0,0.04942748343638816,0.0695498357572787,2008-04-24 12:46:08,95.22672175646098,1.1065350688786169
B0005,41,42,4.143752782064051,0.6353957512752217,24.684734315899224,0.6301226930075383,4.06388718481934,5196.588436703924,24.0,,101.0,59.0,2008-04-24 08:18:41,3.5563095420140822,-1.9158809823517762,32.271676011112376,1.9022999999999999,2.494497175141243,1654.2645677966102,24.0,94.92739086983165,101.0,59.0,1.7623150704093085,2008-04-24 21:38:11,24.0,,101.0,59.0,0.04838334154876506,0.06973812701544792,2008-04-24 16:14:07,94.92739086983165,1.0831598222503513
B0005,42,43,4.142407348200686,0.6449433922641589,25.22288378016189,0.639825019794141,4.10003299023489,5112.142580364212,24.0,,101.0,58.0,2008-04-24 13:17:56,3.558950851054106,-1.9114406265753041,31.842291659678658,-1.8977999999999997,2.516620111731844,1639.2639497206703,24.0,95.21299593373233,101.0,58.0,1.7676172924938447,2008-04-25 12:03:44,24.0,,101.0,58.0,0.04747841688797768,0.06488297170955903,2008-04-24 17:42:40,95.21299593373236,1.0629012373045286
B0005,43,44,4.140988175836149,0.6592412796626481,25.651300573733486,0.6538460497835498,4.192531385281385,4981.234488095239,24.0,,101.0,57.0,2008-04-24 18:14:28,3.5534418211598053,-1.9158166997544155,31.759815453754253,1.902270056497175,2.498725988700565,1654.5475056497176,24.0,94.94642085785509,101.0,57.0,1.7626683597431472,2008-04-25 20:03:55,24.0,,101.0,57.0,0.048037510039299486,0.07012511424776673,2008-04-24 21:06:22,94.9464208578551,1.0754176782741285
B0005,44,45,4.141220239838989,0.6624066950520238,25.56869332326285,0.6568445171849427,4.210253682487726,4940.638116748501,24.0,,101.0,56.0,2008-04-24 23:06:34,3.5510121537420285,-1.9151304155635374,31.41911167391793,1.9017289772727273,2.492619318181818,1644.689880681818,24.0,94.35725054869607,101.0,56.0,1.7517304870664143,2008-04-26 01:04:35,24.0,,101.0,56.0,0.04770362110518304,0.06859813037774799,2008-04-24 22:34:45,94.35725054869609,1.0679428932148034
B0005,45,46,4.145471994664564,0.6261909523367005,25.077792180591818,0.6210964102564103,3.984493846153846,5272.267005897435,24.0,,101.0,55.0,2008-04-25 17:02:35,3.551317608213948,-1.9148485784393636,31.331626572312267,1.901172,2.489822857142857,1635.3817171428573,24.0,93.82501520146927,101.0,55.0,1.7418496047960008,2008-04-26 05:57:35,24.0,,101.0,55.0,0.048086960073381944,0.0697134641311117,2008-04-25 01:57:07,93.82501520146927,1.076524718185232
B0005,46,47,4.14506668505229,0.6255590922646385,24.88199584693937,0.6203753219989696,3.99543019062339,5247.445333848531,24.0,,101.0,54.0,2008-04-25 21:32:20,3.549003180550162,-1.9144128654409127,31.359341314251374,1.9008985673352434,2.486157593123209,1630.6119570200572,24.0,93.51484592444021,101.0,54.0,1.7360913511847138,2008-04-26 10:58:25,24.0,,101.0,54.0,0.04815104655957722,0.06772207819825936,2008-04-25 21:00:31,93.51484592444021,1.077959424941192
B0005,47,48,4.1439383443857984,0.6488218351577303,24.755786611089874,0.6434511965582146,4.173030653401452,5018.223860446356,24.0,,101.0,53.0,2008-04-26 02:32:41,3.559764834095517,-1.9388813849818083,34.31088483888259,1.9252814606741575,2.5277247191011236,1663.7565028089887,24.0,96.61385230754257,101.0,53.0,1.7936240148573606,2008-04-29 12:15:56,24.0,,101.0,53.0,0.04754728174038817,0.07318009891168203,2008-04-26 00:32:46,96.61385230754256,1.064442917538025
B0005,48,49,4.1476035836811835,0.6152408363821583,24.65584653038715,0.6102474967907574,3.981580487804878,5274.959341206675,24.0,,101.0,52.0,2008-04-26 07:25:23,3.5623454342368555,-1.927509725704535,33.43585640373787,1.9140382022471911,2.5045955056179774,1663.5275196629213,24.0,96.05176972012408,101.0,52.0,1.7831890223273277,2008-04-29 17:05:27,24.0,,101.0,52.0,0.04759013382319219,0.06914272874669278,2008-04-26 02:00:52,96.0517697201241,1.0654022488472583
B0005,49,50,4.144169219623314,0.665558475974455,25.34567237446073,0.6599860529986054,4.219012831241283,4833.305570153417,24.0,,101.0,51.0,2008-04-28 17:20:47,3.558336657621618,-1.9267185977839403,32.66698125020078,1.9132889518413596,2.5031246458923513,1649.7849801699717,24.0,95.19936347583841,101.0,51.0,1.7673642076278957,2008-04-29 22:00:04,24.0,,101.0,51.0,0.0476409209894885,0.07165247326552959,2008-04-26 05:25:46,95.19936347583842,1.066539223191262
B0005,50,51,4.131849671664145,0.6848433296419464,27.39475675387948,0.679104887424492,4.169603789126853,4888.23384925865,24.0,,101.0,50.0,2008-04-29 13:44:46,3.554013138622869,-1.9261308349663748,32.284234086913976,1.9127868945868944,2.497017094017094,1640.4004786324786,24.0,94.64205172265511,101.0,50.0,1.7570177850353066,2008-04-30 02:43:55,24.0,,101.0,50.0,0.04764024061757782,0.06898277923910441,2008-04-26 06:53:34,94.64205172265513,1.0665239916778062
B0005,51,52,4.137762150724724,0.6556671395283481,26.626627428960465,0.6501194029850746,4.035682036247335,5051.684458155651,24.0,,101.0,49.0,2008-04-29 18:34:10,3.552376095886298,-1.9202346781375208,32.00739178780946,1.9067880000000001,2.4874085714285714,1636.1661114285714,24.0,94.09547290193551,101.0,49.0,1.7468706179837905,2008-04-30 07:41:42,24.0,,101.0,49.0,0.048424369531773113,0.07249983749010006,2008-04-26 10:26:36,94.09547290193551,1.084078317363747
B0005,52,53,4.136417646225785,0.6916168312082189,26.04654968144386,0.68565370422935,4.293933579335794,4732.5580056769795,24.0,,101.0,48.0,2008-04-29 23:28:20,3.549618661283733,-1.9201011498853633,32.063870718860564,1.9065845272206305,2.4783954154727796,1630.8346131805158,24.0,93.81788592880078,101.0,48.0,1.7417172507457144,2008-04-30 12:28:49,24.0,,101.0,48.0,0.04893386185534073,0.06795990180113623,2008-04-29 13:12:54,93.81788592880078,1.0954843425982217
B0005,53,54,4.143293464486577,0.6328237481397365,25.58194804682325,0.6274013054830287,4.021474934725848,5173.021115143603,24.0,,101.0,47.0,2008-04-30 04:11:53,3.54938103086703,-1.914427810545647,32.43754560319043,1.9008893982808022,2.4728252148997134,1630.6591977077362,24.0,93.53268361401415,101.0,47.0,1.7364225056478184,2008-04-30 17:20:16,24.0,,101.0,47.0,0.04943074564871872,0.0701407541984291,2008-04-29 16:33:38,93.53268361401415,1.1066081001578754
B0005,54,55,4.141204436224519,0.668387782555242,25.49138644694599,0.6628115619788771,4.255867426347971,4848.3338143413,24.0,,101.0,46.0,2008-04-30 09:09:32,3.5472118680418956,-1.908340706503589,32.16809876635083,1.894835632183908,2.4686465517241376,1626.42533045977,24.0,92.988603346571,101.0,46.0,1.7263217239235826,2008-04-30 22:14:54,24.0,,101.0,46.0,0.049323007176718225,0.06895642914528509,2008-04-29 18:02:21,92.98860334657101,1.1041961546318733
