global_cycle,cha_t_cycle,cha_start,cha_time,cha_V_first,cha_V_last,cha_V_diff,cha_V_mean,cha_V_max,cha_V_min,cha_I_first,cha_I_last,cha_I_diff,cha_I_mean,cha_I_max,cha_I_min,cha_V_chg_first,cha_V_chg_last,cha_V_chg_diff,cha_I_chg_first,cha_I_chg_last,cha_I_chg_diff,cha_T_max,cha_T_mean,cha_imp,imp_t_cycle,imp_start,imp_Re,imp_Rct,imp1_Battery_impedance_real,imp1_Battery_impedance_imag,imp1_Battery_impedance_mag,imp_dis,cha_dis,dis_t_cycle,dis_start,dis_time,dis_V_first,dis_V_last,dis_V_diff,dis_V_mean,dis_V_max,dis_V_min,dis_V_load_mean,dis_I_load_mean,dis_I_first,dis_I_last,dis_I_diff,dis_I_mean,dis_I_max,dis_I_min,dis_T_max,dis_T_mean,dis_Capacity,SOH_target,dis_IR_drop,cha_t_cv_start,cha_ratio_cc,dis_dV_dQ_early,RUL,is_EOL,dis_imp2,imp2_t_cycle,imp2_start,imp2_Re,imp2_Rct,dis_cha,imp2_cha,cha_T_first,cha_T_last,cha_T_diff,cha_T_min,dis_T_first,dis_T_last,dis_T_diff,dis_T_min,imp1_Sense_current_real,imp1_Sense_current_imag,imp1_Sense_current_mag,imp1_Battery_current_real,imp1_Battery_current_imag,imp1_Battery_current_mag,imp1_Current_ratio_real,imp1_Current_ratio_imag,imp1_Current_ratio_mag,imp1_Rectified_Impedance_real,imp1_Rectified_Impedance_imag,imp1_Rectified_Impedance_mag,imp2_Sense_current_real,imp2_Sense_current_imag,imp2_Sense_current_mag,imp2_Battery_current_real,imp2_Battery_current_imag,imp2_Battery_current_mag,imp2_Current_ratio_real,imp2_Current_ratio_imag,imp2_Current_ratio_mag,imp2_Battery_impedance_real,imp2_Battery_impedance_imag,imp2_Battery_impedance_mag,imp2_Rectified_Impedance_real,imp2_Rectified_Impedance_imag,imp2_Rectified_Impedance_mag,imp_Re_status,imp_Rct_status,imp1_Sense_current_real_status,imp1_Sense_current_imag_status,imp1_Sense_current_mag_status,imp1_Battery_current_real_status,imp1_Battery_current_imag_status,imp1_Battery_current_mag_status,imp1_Current_ratio_real_status,imp1_Current_ratio_imag_status,imp1_Current_ratio_mag_status,imp1_Battery_impedance_real_status,imp1_Battery_impedance_imag_status,imp1_Battery_impedance_mag_status,imp1_Rectified_Impedance_real_status,imp1_Rectified_Impedance_imag_status,imp1_Rectified_Impedance_mag_status,imp2_Re_status,imp2_Rct_status,imp2_Sense_current_real_status,imp2_Sense_current_imag_status,imp2_Sense_current_mag_status,imp2_Battery_current_real_status,imp2_Battery_current_imag_status,imp2_Battery_current_mag_status,imp2_Current_ratio_real_status,imp2_Current_ratio_imag_status,imp2_Current_ratio_mag_status,imp2_Battery_impedance_real_status,imp2_Battery_impedance_imag_status,imp2_Battery_impedance_mag_status,imp2_Rectified_Impedance_real_status,imp2_Rectified_Impedance_imag_status,imp2_Rectified_Impedance_mag_status,battery_id
94,321,2008-05-10 02:46:38,10701.125,3.671739926581974,4.195677008468275,0.523937081886301,4.169913578643362,4.201830959999943,3.29263531890526,-0.0017134919927034,0.0192302167343565,0.0209437087270599,0.5429231051487384,1.5192202336201115,-3.7456372760155343,-0.007,4.219,4.226,0.0,0.024,0.024,29.655105623519365,26.296792336298168,75.875,322.0,2008-05-10 05:46:15,0.0715667181492847,0.0936702392745788,0.2049500104429889,-0.02096661279603363,0.20601967292644666,1917.0,1992.875,323,2008-05-10 06:18:12,3066.0,4.1838942747302825,3.500662570823591,-0.6832317039066917,3.434112914501242,4.1838942747302825,2.4198491932573414,2.2536850152905195,1.7667003058103976,-0.0069261364419167,-0.0044565194706676,0.0024696169712490994,-1.7769345930773324,0.0005084867021221,-2.0144018884289827,40.516963879873735,33.28676739403043,1.4989786083335404,73.64766488653811,4.11167690890224e-05,0.0,0.0,0.003352470416077917,9,False,91.0,324.0,2008-05-10 07:10:49,0.0713158696740844,0.0926307033789582,2008.0,1917.0,26.6987771337438,24.550543611338615,-2.148233522405185,24.545559789386072,24.467210746068808,35.57203521602141,11.104824469952604,24.452648939888725,825.2081133524576,-25.91679084300995,825.6149891991563,325.81629625956214,-1.5177887578805287,325.8198314882203,2.4701608248331612,-0.27920485657353755,2.4858901529381168,0.08414696830809967,-0.001476754108983246,0.08415992560680367,823.365364074707,-26.05603152513504,823.7775425056899,327.8333716392517,-1.4216077725092569,327.8364539355234,2.456549273219151,-0.27716809314398855,2.472136016405775,0.20291956179543483,-0.0206593498165414,0.20396852035079707,0.0826074392412602,-0.0013220904910206173,0.08261801826033435,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
95,325,2008-05-10 07:42:46,10805.813,3.6775046625672654,4.197083043284933,0.5195783807176677,4.171532395838358,4.201992281469841,3.2936425274094803,-0.0050224820040521,0.0310989747930308,0.036121456797082896,0.5314085837429656,1.5188649770233784,-3.753407683849187,-0.007,4.224,4.231,-0.001,0.032,0.033,29.39030853998228,26.03904064199693,75.1869999999999,326.0,2008-05-10 10:44:07,0.072350575651046,0.0944034597636557,0.20537799452300037,-0.020914390674481212,0.2064401423453646,1917.0,1992.187,327,2008-05-10 11:16:04,3056.437,4.183847567326402,3.519098513063688,-0.6647490542627139,3.4325600940363916,4.1839835007856605,2.4706823501191706,2.231447852760736,1.7537288343558282,-0.0033650348209474,-0.0005216459352215,0.0028433888857259003,-1.7640032117743045,0.0007359350635753,-2.015270624937178,40.34325381638243,33.14347737377552,1.4831110745410492,72.86806282628963,-0.0001359334592585526,0.0,0.0,0.00339383766158575,8,False,91.5630000000001,328.0,2008-05-10 12:08:32,0.0708269947693153,0.0924913512132,2008.563,1917.0,26.465231838542728,24.31513813812753,-2.150093700415198,24.30169689098412,24.22465149338904,35.12626059216553,10.90160909877649,24.22465149338904,825.7108014424641,-26.043220778306324,826.1214057069724,325.44028759002686,-1.2184191644191742,325.44256840791377,2.4749652030824674,-0.27693688562927116,2.490410969115555,0.08457198406395325,-0.0014772635679154735,0.08458488515191502,823.557985941569,-26.205894947052002,823.9748206942427,327.66475613911945,-1.1535442868868508,327.66678666006175,2.4603713708480925,-0.2850582786636804,2.4768297286498364,0.2034039552263059,-0.020913784952058506,0.20447629545432885,0.08255989732907489,-0.0012624197399574307,0.0825695485671759,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
96,329,2008-05-10 12:40:29,10693.438,3.682845093071232,4.19549203253471,0.5126469394634778,4.172498324803942,4.201883915537131,3.297524952446949,0.0004731185019135,0.0186714099291121,0.0181982914271986,0.5310585279680569,1.520441444540272,-3.7589381052953175,-0.007,4.219,4.226,-0.001,0.024,0.025,29.20547768157913,25.90252654964816,76.5619999999999,330.0,2008-05-10 15:39:59,0.0703378826342638,0.0950709227361693,0.204923544456249,-0.020421914792376508,0.20593861628237514,1917.0,1993.562,331,2008-05-10 16:11:56,3048.219,4.183259734378229,3.5212860952811007,-0.6619736390971283,3.4270614887575657,4.183640209073579,2.413759774558071,2.217843076923077,1.7468947692307693,-0.0035579025272513,0.0021242129148989,0.0056821154421502,-1.7571701008871028,0.0021242129148989,-2.015800833534411,40.39341126895154,33.11021541795579,1.4729664825468278,72.36963976177928,-0.0003804746953504079,0.0,0.0,0.0034298712804810582,7,False,91.78099999999995,332.0,2008-05-10 17:04:16,0.0712990567757895,0.0930649883383346,2008.781,1917.0,26.22298458787391,24.179980601365862,-2.0430039865080474,24.17181517363347,24.113583430209243,35.05245406960759,10.938870639398349,24.107818019162877,825.0030759175618,-26.157261848449707,825.4176383024818,326.2115832964579,-1.7213290135065713,326.21612475528343,2.4738143627369538,-0.2744571159653575,2.4889926094280916,0.08388654843564339,-0.0015504926784715824,0.08390087625282312,823.651782989502,-26.082913676897682,824.0646685835171,327.5192354520162,-1.7244287530581155,327.5237750844931,2.462706080830359,-0.2754818297122067,2.4780660764112836,0.20355207356339455,-0.020389403413467705,0.20457070763800647,0.08274402934472387,-0.0013966928317141148,0.08275581637000923,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
97,333,2008-05-10 17:36:13,10708.406,3.684119464061368,4.19581060842954,0.5116911443681724,4.1731887388414854,4.201969977221339,3.2971122960076675,-0.0013077344347505,0.0196748275698882,0.020982562004638702,0.5267581441465317,1.5187484798968005,-3.7456212649020735,-0.007,4.219,4.226,0.0,0.024,0.024,29.15321664867148,25.877092731363224,75.59399999999914,334.0,2008-05-10 20:35:57,0.0714831606385723,0.0954683161052524,0.20619175175563745,-0.020991471516272155,0.20725752186223997,1917.0,1992.5939999999991,335,2008-05-10 21:07:54,3039.218,4.183152598210248,3.5315851155806786,-0.6515674826295696,3.4273403168120415,4.183387047926521,2.4562499847243027,2.2096851851851853,1.7399543209876545,-0.0030869488788216,-0.0012771493256552,0.0018097995531664,-1.7502670210777267,0.0017289535444482,-2.015384828991305,40.46341487442664,33.18991802149879,1.4627604396099307,71.86819749578868,-0.0002344497162729553,0.0,0.0,0.003451276521476543,6,False,91.78200000000015,336.0,2008-05-10 22:00:05,0.0715317804940431,0.0939554165759076,2008.7820000000002,1917.0,26.16860665823129,24.20331089213068,-1.9652957661006099,24.193856826283188,24.152350848480747,34.99131293908511,10.838962090604365,24.152350848480747,826.2790273030598,-26.165360033512115,826.6932061088769,324.8772409756978,-1.1869769195715585,324.87940934782125,2.4813838577565566,-0.27811648875210115,2.4969210301590654,0.08514509957550623,-0.0014069403151708696,0.08515672294524564,824.5078659057617,-25.75438153743744,824.9100006114907,326.6156652768453,-1.7630103131135304,326.6204234422587,2.4649436992874376,-0.2786119769522018,2.4806394486821444,0.20426812798989105,-0.020682309066537154,0.20531250819377342,0.08335716736888427,-0.0014903131581899124,0.08337048869398367,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
98,337,2008-05-10 22:32:02,10805.297000000006,3.686708731338443,4.196846071541624,0.510137340203181,4.173938904887936,4.201695282300284,3.3000869841605884,-0.0012230066452857,0.0358414319426709,0.0370644385879566,0.5187408122236844,1.5223628180045232,-3.750365620802588,-0.007,4.224,4.231,-0.001,0.032,0.033,29.22524462438927,25.93141642274133,76.70299999999406,338.0,2008-05-11 01:33:24,0.0717787817997134,0.0967891593710254,0.20744292901074285,-0.020513802585760264,0.20845475502632135,1917.0,1993.702999999994,339,2008-05-11 02:05:21,3039.047,4.1835297239964095,3.532926287846672,-0.6506034361497375,3.423482197888437,4.18356344388626,2.401794655879554,2.1972623456790124,1.7337580246913578,-0.003008686375571,-0.0028830904415017,0.00012559593406930025,-1.7439614243216512,0.0015255121086987,-2.017707476586292,40.5818264138806,33.26265398635676,1.4518364681062514,71.33148203630158,-3.371988985012564e-05,0.0,0.0,0.0034738625164684135,5,False,91.95299999999997,340.0,2008-05-11 02:57:32,0.0721047013169228,0.0942690372890176,2009.953,1918.0,26.21356493342845,24.277737133151145,-1.9358278002773055,24.263591450611333,24.1926071662797,34.94359968589192,10.750992519612218,24.1926071662797,826.6803843180338,-25.862808485825855,827.0848461185749,324.32786989212036,-1.6687195102373757,324.3321627800179,2.492577096163859,-0.27707376550047413,2.507929514928453,0.08553166177047065,-0.0015942282910463856,0.08554651792482358,824.6632893880208,-26.12301973501841,825.0769376393613,326.5233623186747,-1.5069861809412637,326.5268398573723,2.472942963239536,-0.27712771247396323,2.488422526111068,0.20483229968215794,-0.020543270366159643,0.20585989641117203,0.08365286713068898,-0.0013766259370727111,0.08366419352480083,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
99,341,2008-05-11 03:29:30,10363.61,3.68719639552129,4.195375630588888,0.508179235067598,4.173400552968585,4.201772117189957,3.2982282177754296,-0.0024847155106586,0.0195928441659679,0.0220775596766265,0.537581223293564,1.518909244260414,-3.7574072516860855,-0.007,4.219,4.226,-0.001,0.025,0.026000000000000002,29.2158057011926,26.008428132103052,76.38999999999942,342.0,2008-05-11 06:23:30,0.0721765905201237,0.0973154810605629,0.20774206064492118,-0.02065966831238633,0.2087668212522668,1917.0,1993.3899999999994,343,2008-05-11 06:55:27,3030.375,4.181677965200077,3.539045488750217,-0.6426324764498599,3.4220957701069374,4.18171248971767,2.4087687236133317,2.186699690402477,1.726738080495356,-0.0019147294563249,-0.004743717288306,-0.0028289878319811,-1.736850855663561,0.0017135739999164,-2.0198780169470747,40.61670777074496,33.299978841087025,1.4468670644030392,71.08732579778997,-3.452451759322628e-05,0.0,0.0,0.00348705870808641,4,False,92.625,344.0,2008-05-11 07:47:30,0.0725404689198672,0.0951162567795242,2009.625,1917.0,26.2494066563601,24.2825153855204,-1.9668912708396995,24.274259402357515,24.238609855596454,34.84983560144131,10.611225745844859,24.238609855596454,827.212308247884,-26.397132078806557,827.6333798843413,323.83333015441895,-1.5392200549443562,323.836988185844,2.4961579873914888,-0.2745928876190358,2.511216030521725,0.08601222950627373,-0.0015199842888448444,0.08602565882850442,825.0850168863932,-26.25888023773829,825.5027643089752,326.0535623232523,-1.331493616104126,326.0562809990519,2.4713430392245823,-0.28198336626975534,2.487378346045615,0.20494399581803882,-0.021071214185180757,0.2060243613971466,0.08391977291701062,-0.001421514691186577,0.08393181155235414,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
100,345,2008-05-11 08:19:27,10805.094,3.6883811258014063,4.196174888717758,0.5077937629163518,4.174885302655925,4.201969015097004,3.298656614783053,-0.0001798803066096,0.0351660461212748,0.0353459264278844,0.5140370084774508,1.5207170190793344,-3.763946782178309,-0.007,4.224,4.231,-0.001,0.033,0.034,29.22328146275053,25.9304594999863,76.90600000000086,346.0,2008-05-11 11:20:49,0.0727577393214578,0.097423700411414,0.20797152253417206,-0.020951381520323616,0.20902419614195816,1918.0,1994.9060000000009,347,2008-05-11 11:52:47,3021.0,4.183197246077639,3.545547133777292,-0.6376501123003471,3.421883545422636,4.1832473219705815,2.4308118485818704,2.183130434782609,1.7259136645962732,-0.0005336900197478,-0.0050032966111382,-0.004469606591390399,-1.7360045229798653,0.0020383190496457,-2.0197856871193367,40.63164766168104,33.31663547841367,1.441380399427779,70.81775553094546,-5.007589294248049e-05,0.0,0.0,0.0035227487349023968,3,False,92.0,348.0,2008-05-11 12:44:40,0.0724242004946315,0.0941982109589944,2010.0,1918.0,26.23687759735392,24.25895932073334,-1.9779182766205814,24.24852576858128,24.191028062692588,34.86099755076984,10.66996948807725,24.191028062692588,827.4955164591471,-25.882083455721535,827.9001823915729,323.49017683664954,-1.4413437644640603,323.49338784842905,2.4958289890245493,-0.2790500477640987,2.5113803518408857,0.08619820492504368,-0.0015589908778369807,0.08621230181857462,824.8581619262695,-26.18985398610433,825.2738307666112,326.36816930770874,-1.5577693184216816,326.3718869365354,2.4711683419644253,-0.2777330337607209,2.4867264852349846,0.20479434845349787,-0.020658079347115447,0.20583362553481008,0.08371030838961503,-0.0013950980348283592,0.08372193278473232,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
101,349,2008-05-11 13:16:38,10805.5,3.689782577481192,4.196727713026813,0.5069451355456209,4.175318199908142,4.2018966162936255,3.300089635477575,-0.001483216318757,0.0308601272968966,0.0323433436156536,0.5110755594792636,1.5194994720462724,-3.762720455293621,-0.007,4.224,4.231,0.0,0.033,0.033,29.231872906886423,25.947381066960602,76.5,350.0,2008-05-11 16:18:00,0.0716119669647763,0.0961826751217128,0.20629797635217811,-0.020890360165224463,0.2073529893559209,1918.0,1994.5,351,2008-05-11 16:49:58,3021.75,4.182847747629186,3.5484565862450688,-0.6343911613841171,3.4195777411151886,4.183049768329545,2.398886415333129,2.174552795031056,1.7197062111801242,-0.0019048405154595,-0.0040765987852816,-0.0021717582698220998,-1.729690117077797,0.0021980860706101,-2.015287001210607,40.74323383889164,33.39150630507064,1.431210744960774,70.31810109956534,-0.00020202070035946207,0.0,0.0,0.0035299420615160894,2,False,93.25,352.0,2008-05-11 17:41:53,0.0717727489764272,0.0943126932432507,2011.25,1918.0,26.23880181720489,24.28767593271611,-1.951125884488782,24.278622651282596,24.226474805349635,34.837662550361905,10.61118774501227,24.226474805349635,826.335043589274,-25.886798977851868,826.7404251789114,324.7408622105916,-1.4737480481465657,324.7442062956441,2.4820405894082875,-0.27761292672595816,2.497517652501297,0.08505891309520668,-0.0015714492596970045,0.08507342798849547,824.6539649963379,-26.14651318391164,825.0683620984735,326.2356901168823,-1.4755413035551705,326.239026985088,2.4714682782585755,-0.2826352171681642,2.4875767558855553,0.2049700920882221,-0.020843393131289596,0.20602714793900279,0.08369758258553171,-0.0013851282561733761,0.08370904318499854,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
102,353,2008-05-11 18:13:51,10806.844,3.689821292178659,4.195451802777048,0.5056305105983889,4.175615707899823,4.201708649732984,3.299869457743646,-0.0013828123779874,0.0224915764194082,0.023874388797395597,0.5091562583031799,1.5197983595032618,-3.752675025373125,-0.007,4.219,4.226,-0.001,0.024,0.025,29.272600835493,25.97159894270595,76.15600000000086,354.0,2008-05-11 21:15:14,0.0723628565579787,0.0980060822404009,0.20880830140730305,-0.020401846745069646,0.20980262650217804,1918.0,1994.1560000000009,355,2008-05-11 21:47:12,3012.265,4.182593253160388,3.549925959367978,-0.6326672937924105,3.4175281789596474,4.183092498086332,2.3814379490849835,2.1702990654205605,1.7188218068535825,-0.0015512877269874,-0.003369633278137,-0.0018183455511496,-1.7287954627467013,0.0005566103878417,-2.013949066691416,40.81715493531611,33.41522427488497,1.4260247179525716,70.06330174681324,-0.0004992449259439979,0.0,0.0,0.003547080400089713,1,False,92.73500000000013,356.0,2008-05-11 22:38:57,0.0719732503194285,0.0940399475348193,2010.7350000000001,1918.0,26.27374768014838,24.29560609218236,-1.978141587966018,24.27575289488361,24.22178922960351,34.87870780639173,10.656918576788222,24.22178922960351,827.942948659261,-25.66924685239792,828.3407731535139,323.0438102086385,-1.9059929847717285,323.04943294080067,2.5051045474394913,-0.27573412224660815,2.520233739114911,0.08651901223644594,-0.001722359245059908,0.08653615429252287,824.9244791666666,-26.076203842957813,825.3365160558786,326.3993487358093,-1.5883400539557138,326.4032133409343,2.4676150135415758,-0.27986751911132146,2.4834350571958423,0.20453655058344025,-0.02088672027312268,0.20560023251042273,0.08365454506673975,-0.0014436572176611154,0.08366700100090414,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
103,357,2008-05-11 23:10:55,10367.906000000004,3.69043624840335,4.195425089217904,0.5049888408145544,4.175150889309921,4.201967903302304,3.2997744701611627,-0.0021981818209392,0.018356751460264,0.0205549332812032,0.5281951183651555,1.5192846931004709,-3.755317908269853,-0.007,4.219,4.226,-0.001,0.024,0.025,29.24185694673003,26.033603358388206,77.0939999999955,358.0,2008-05-12 02:05:00,0.0721718794658254,0.0975442065322093,0.20767858496761527,-0.02079067716740522,0.208716666587099,1918.0,1995.0939999999955,359,2008-05-12 02:36:58,3002.641,4.181536580807847,3.5622369118183483,-0.6192996689894983,3.4197860540725715,4.181536580807847,2.459885297095542,2.161678125,1.71168875,-0.0036061493825512,-0.0030866542358001,0.0005194951467511,-1.7216729981632184,0.001880313677633,-2.015065571425412,40.72877617289365,33.39690850726103,1.420487649966195,69.79125508434085,0.00014657267326523282,0.0,0.0,0.003566659835087136,0,True,93.35899999999992,360.0,2008-05-12 03:28:34,0.0721849603656966,0.0943643236831194,2011.359,1918.0,26.281686100323345,24.28386525699249,-1.997820843330853,24.268363037250705,24.21808498792451,34.66799385095821,10.449908863033702,24.207764443084063,827.0891380310059,-26.185047407944996,827.5035341052198,323.87648185094196,-1.7821170290311177,323.88138482668114,2.493986278848454,-0.2799675806876306,2.5096512517320892,0.08577894560631588,-0.0016218014232416368,0.08579427573671641,825.4530970255533,-26.512582878271736,825.8787637661807,325.79815276463825,-1.3065689206123352,325.80077266205933,2.476913986478289,-0.27841485478820094,2.492512332522851,0.20542651473487028,-0.020831944712740413,0.20648007864351114,0.08429375370765153,-0.001316135842847595,0.08430402794459495,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
104,361,2008-05-12 04:00:32,10806.719,3.691169795777659,4.196785522543884,0.5056157267662251,4.1765045776973535,4.201778290985763,3.300219089371757,-0.0044809278937344,0.0311284243159933,0.0356093522097277,0.5046139977332915,1.5195124096451034,-3.763354669678761,-0.007,4.219,4.226,0.0,0.033,0.033,29.20398617248468,25.90982967799584,19437.281000000003,362.0,2008-05-12 12:24:36,0.0732751410566286,0.098167563773746,0.20928948176653955,-0.020399339634701006,0.2102812883630842,1918.0,21355.281000000003,363,2008-05-12 12:56:34,3012.0,4.172034399629829,3.558769894565424,-0.613264505064405,3.4171369298988705,4.172034399629829,2.4007285025453995,2.1575700934579443,1.7127171339563867,-0.0021653434072996,-0.0034861971592438,-0.0013208537519442,-1.7228162229694666,0.0022542409730723,-2.0151971595728613,41.45494452672042,33.73731993653,1.4207006230355006,69.80171885557206,0.00015766232810321412,0.0,0.0,0.0035455192672409685,0,True,93.0,364.0,2008-05-12 13:48:19,0.0725534440098424,0.0940003961459088,8665.0,8572.0,26.22322374715468,24.214506327928596,-2.008717419226084,24.202735119404416,24.266994666970984,35.255766985179704,10.98877231820872,24.266994666970984,828.2032368977864,-25.89008154471715,828.6078070657812,322.67893171310425,-1.8636498649915059,322.68431347422126,2.508222083526044,-0.2733896698024362,2.5230774724218072,0.08693671433560864,-0.0016625816278169844,0.0869526105251612,825.0250854492188,-26.506151994069416,825.4507663779975,326.07619396845496,-1.3210670053958893,326.0788700467821,2.4740055761074915,-0.2852082634829039,2.4903910022664904,0.20524454088751165,-0.021055814980240187,0.20632176062792687,0.08385415100723298,-0.0013041274923961432,0.0838642915051469,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
105,365,2008-05-12 16:11:11,10043.172,3.701491824289842,4.190482328424685,0.488990504134843,4.176745651188443,4.201694216136269,3.3087416652324677,-0.000284775897333,-0.0030246046854799,-0.0027398287881469,0.5411517215093412,1.5185838718623654,-3.7551825062891337,-0.007,-0.007,0.0,0.0,-0.001,-0.001,29.530053408982685,26.41227975974544,,,,0.0732751410566286,0.098167563773746,0.20928948176653955,-0.020399339634701006,0.2102812883630842,,84.82799999999952,366,2008-05-12 18:59:59,3020.11,4.188427549455566,3.5413834963307256,-0.6470440531248407,3.4305347141293625,4.188427549455566,2.472830716079143,2.2144906832298137,1.7383515527950313,0.0006931202771428,-0.0016814999715928,-0.0023746202487356,-1.7486639022205694,0.0081523535564586,-2.0180838913239434,41.39678877103747,34.08965316576344,1.452255804330839,71.35208482113887,1.2647810247123914e-05,0.0,0.0,0.003473980343687213,0,True,92.88999999999987,367.0,2008-05-12 19:51:52,0.0727989845338102,0.0935192293551594,2011.8899999999999,1919.0,25.08059730205715,25.01140447462016,-0.06919282743698929,25.00005514660104,25.010523307428716,35.87126418983831,10.86074088240959,25.010523307428716,828.2032368977864,-25.89008154471715,828.6078070657812,322.67893171310425,-1.8636498649915059,322.68431347422126,2.508222083526044,-0.2733896698024362,2.5230774724218072,0.08693671433560864,-0.0016625816278169844,0.0869526105251612,824.9346961975098,-26.00072513024012,825.3443467412715,326.1055067380269,-1.2501369516054788,326.1079029512518,2.4754995753683824,-0.285067527606976,2.4918590736526403,0.20534601925908602,-0.02097915319987853,0.2064149037606948,0.08382264523630376,-0.001272292140155157,0.08383230034838085,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Filled,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
106,368,2008-05-12 20:23:51,10569.812,3.687160608352155,4.1956144311454615,0.5084538227933066,4.17382701715403,4.201799253685489,3.3025322242204087,-0.0002030207732863,0.017681733190711,0.017884753963997302,0.5290052736469802,1.519841702863214,-3.760096811017353,-0.007,4.219,4.226,-0.001,0.024,0.025,30.003136543658723,26.686445558767225,78.1880000000001,369.0,2008-05-12 23:21:19,0.0737422116355231,0.0968201170137169,0.20847252367527075,-0.02094706435832207,0.20952224853883183,1918.0,1996.188,370,2008-05-12 23:53:17,3002.172000000006,4.181335856346829,3.557320348056594,-0.6240155082902348,3.4250844180972875,4.181499335679726,2.467318928642863,2.182525,1.72423,-0.0037568655051914,-0.0036242300462665,0.0001326354589248997,-1.7345160724760178,0.0001978952928271,-2.015157068463395,41.36669473718026,33.9987286593769,1.431557632772571,70.33514435633658,-0.00016347933289750927,0.0,0.0,0.00350570937964521,0,True,93.82799999999406,371.0,2008-05-13 00:44:53,0.0723062641496464,0.0937331836899134,2011.827999999994,1918.0,27.01087920393486,24.911953122821217,-2.0989260811136425,24.902188725907628,24.81984050052093,35.5586741930245,10.738833692503572,24.81713061500866,827.8013598124186,-26.348958055178322,828.2205979676447,323.34617646535236,-1.1038627127806344,323.3480606833006,2.501411640646352,-0.2797409144389558,2.5170051996712717,0.08647171901635076,-0.0013912076358789211,0.0864829095736773,824.8442293802897,-25.954049428304035,825.2524555696219,326.38425906499225,-1.5657172898451486,326.38801454103015,2.4739698538545,-0.2819989353911281,2.4899900074784607,0.2051217228579623,-0.02066658880667438,0.2061602024667294,0.08365618855059251,-0.0013505642753067208,0.0836670897466502,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,Original,B0006
